16 22 128
minecraft:deepslate_brick_wall east=low,north=low,south=tall,up=true,was_waterlogged=true,waterlogged=false,west=low color=5338,is_waterloggable=true,uv=5339
minecraft:deepslate_brick_wall east=low,north=low,south=tall,up=true,waterlogged=true,west=none color=5340,is_waterloggable=true,uv=5341
minecraft:deepslate_brick_wall east=low,north=low,south=tall,up=true,waterlogged=false,west=none color=5340,is_waterloggable=true,uv=5341
minecraft:deepslate_brick_wall east=low,north=low,south=tall,up=true,was_waterlogged=true,waterlogged=false,west=none color=5340,is_waterloggable=true,uv=5341
minecraft:deepslate_brick_wall east=low,north=low,south=tall,up=true,waterlogged=true,west=tall color=5342,is_waterloggable=true,uv=5343
minecraft:deepslate_brick_wall east=low,north=low,south=tall,up=true,waterlogged=false,west=tall color=5342,is_waterloggable=true,uv=5343
minecraft:deepslate_brick_wall east=low,north=low,south=tall,up=true,was_waterlogged=true,waterlogged=false,west=tall color=5342,is_waterloggable=true,uv=5343
minecraft:deepslate_brick_wall east=none,north=low,south=low,up=true,waterlogged=true,west=low color=5344,is_waterloggable=true,uv=5345
minecraft:deepslate_brick_wall east=none,north=low,south=low,up=true,waterlogged=false,west=low color=5344,is_waterloggable=true,uv=5345
minecraft:deepslate_brick_wall east=none,north=low,south=low,up=true,was_waterlogged=true,waterlogged=false,west=low color=5344,is_waterloggable=true,uv=5345
minecraft:deepslate_brick_wall east=none,north=low,south=low,up=true,waterlogged=true,west=none color=5346,is_waterloggable=true,uv=5347
minecraft:deepslate_brick_wall east=none,north=low,south=low,up=true,waterlogged=false,west=none color=5346,is_waterloggable=true,uv=5347
minecraft:deepslate_brick_wall east=none,north=low,south=low,up=true,was_waterlogged=true,waterlogged=false,west=none color=5346,is_waterloggable=true,uv=5347
minecraft:deepslate_brick_wall east=none,north=low,south=low,up=true,waterlogged=true,west=tall color=5348,is_waterloggable=true,uv=5349
minecraft:deepslate_brick_wall east=none,north=low,south=low,up=true,waterlogged=false,west=tall color=5348,is_waterloggable=true,uv=5349
minecraft:deepslate_brick_wall east=none,north=low,south=low,up=true,was_waterlogged=true,waterlogged=false,west=tall color=5348,is_waterloggable=true,uv=5349
minecraft:deepslate_brick_wall east=none,north=low,south=none,up=true,waterlogged=true,west=low color=5350,is_waterloggable=true,uv=5351
minecraft:deepslate_brick_wall east=none,north=low,south=none,up=true,waterlogged=false,west=low color=5350,is_waterloggable=true,uv=5351
minecraft:deepslate_brick_wall east=none,north=low,south=none,up=true,was_waterlogged=true,waterlogged=false,west=low color=5350,is_waterloggable=true,uv=5351
minecraft:deepslate_brick_wall east=none,north=low,south=none,up=true,waterlogged=true,west=none color=5352,is_waterloggable=true,uv=5353
minecraft:deepslate_brick_wall east=none,north=low,south=none,up=true,waterlogged=false,west=none color=5352,is_waterloggable=true,uv=5353
minecraft:deepslate_brick_wall east=none,north=low,south=none,up=true,was_waterlogged=true,waterlogged=false,west=none color=5352,is_waterloggable=true,uv=5353
minecraft:deepslate_brick_wall east=none,north=low,south=none,up=true,waterlogged=true,west=tall color=5354,is_waterloggable=true,uv=5355
minecraft:deepslate_brick_wall east=none,north=low,south=none,up=true,waterlogged=false,west=tall color=5354,is_waterloggable=true,uv=5355
minecraft:deepslate_brick_wall east=none,north=low,south=none,up=true,was_waterlogged=true,waterlogged=false,west=tall color=5354,is_waterloggable=true,uv=5355
minecraft:deepslate_brick_wall east=none,north=low,south=tall,up=true,waterlogged=true,west=low color=5356,is_waterloggable=true,uv=5357
minecraft:deepslate_brick_wall east=none,north=low,south=tall,up=true,waterlogged=false,west=low color=5356,is_waterloggable=true,uv=5357
minecraft:deepslate_brick_wall east=none,north=low,south=tall,up=true,was_waterlogged=true,waterlogged=false,west=low color=5356,is_waterloggable=true,uv=5357
minecraft:deepslate_brick_wall east=none,north=low,south=tall,up=true,waterlogged=true,west=none color=5358,is_waterloggable=true,uv=5359
minecraft:deepslate_brick_wall east=none,north=low,south=tall,up=true,waterlogged=false,west=none color=5358,is_waterloggable=true,uv=5359
minecraft:deepslate_brick_wall east=none,north=low,south=tall,up=true,was_waterlogged=true,waterlogged=false,west=none color=5358,is_waterloggable=true,uv=5359
minecraft:deepslate_brick_wall east=none,north=low,south=tall,up=true,waterlogged=true,west=tall color=5360,is_waterloggable=true,uv=5361
minecraft:deepslate_brick_wall east=none,north=low,south=tall,up=true,waterlogged=false,west=tall color=5360,is_waterloggable=true,uv=5361
minecraft:deepslate_brick_wall east=none,north=low,south=tall,up=true,was_waterlogged=true,waterlogged=false,west=tall color=5360,is_waterloggable=true,uv=5361
minecraft:deepslate_brick_wall east=tall,north=low,south=low,up=true,waterlogged=true,west=low color=5362,is_waterloggable=true,uv=5363
minecraft:deepslate_brick_wall east=tall,north=low,south=low,up=true,waterlogged=false,west=low color=5362,is_waterloggable=true,uv=5363
minecraft:deepslate_brick_wall east=tall,north=low,south=low,up=true,was_waterlogged=true,waterlogged=false,west=low color=5362,is_waterloggable=true,uv=5363
minecraft:deepslate_brick_wall east=tall,north=low,south=low,up=true,waterlogged=true,west=none color=5364,is_waterloggable=true,uv=5365
minecraft:deepslate_brick_wall east=tall,north=low,south=low,up=true,waterlogged=false,west=none color=5364,is_waterloggable=true,uv=5365
minecraft:deepslate_brick_wall east=tall,north=low,south=low,up=true,was_waterlogged=true,waterlogged=false,west=none color=5364,is_waterloggable=true,uv=5365
minecraft:deepslate_brick_wall east=tall,north=low,south=low,up=true,waterlogged=true,west=tall color=5366,is_waterloggable=true,uv=5367
minecraft:deepslate_brick_wall east=tall,north=low,south=low,up=true,waterlogged=false,west=tall color=5366,is_waterloggable=true,uv=5367
minecraft:deepslate_brick_wall east=tall,north=low,south=low,up=true,was_waterlogged=true,waterlogged=false,west=tall color=5366,is_waterloggable=true,uv=5367
minecraft:deepslate_brick_wall east=tall,north=low,south=none,up=true,waterlogged=true,west=low color=5368,is_waterloggable=true,uv=5369
minecraft:deepslate_brick_wall east=tall,north=low,south=none,up=true,waterlogged=false,west=low color=5368,is_waterloggable=true,uv=5369
minecraft:deepslate_brick_wall east=tall,north=low,south=none,up=true,was_waterlogged=true,waterlogged=false,west=low color=5368,is_waterloggable=true,uv=5369
minecraft:deepslate_brick_wall east=tall,north=low,south=none,up=true,waterlogged=true,west=none color=5370,is_waterloggable=true,uv=5371
minecraft:deepslate_brick_wall east=tall,north=low,south=none,up=true,waterlogged=false,west=none color=5370,is_waterloggable=true,uv=5371
minecraft:deepslate_brick_wall east=tall,north=low,south=none,up=true,was_waterlogged=true,waterlogged=false,west=none color=5370,is_waterloggable=true,uv=5371
minecraft:deepslate_brick_wall east=tall,north=low,south=none,up=true,waterlogged=true,west=tall color=5372,is_waterloggable=true,uv=5373
minecraft:deepslate_brick_wall east=tall,north=low,south=none,up=true,waterlogged=false,west=tall color=5372,is_waterloggable=true,uv=5373
minecraft:deepslate_brick_wall east=tall,north=low,south=none,up=true,was_waterlogged=true,waterlogged=false,west=tall color=5372,is_waterloggable=true,uv=5373
minecraft:deepslate_brick_wall east=tall,north=low,south=tall,up=true,waterlogged=true,west=low color=5374,is_waterloggable=true,uv=5375
minecraft:deepslate_brick_wall east=tall,north=low,south=tall,up=true,waterlogged=false,west=low color=5374,is_waterloggable=true,uv=5375
minecraft:deepslate_brick_wall east=tall,north=low,south=tall,up=true,was_waterlogged=true,waterlogged=false,west=low color=5374,is_waterloggable=true,uv=5375
minecraft:deepslate_brick_wall east=tall,north=low,south=tall,up=true,waterlogged=true,west=none color=5376,is_waterloggable=true,uv=5377
minecraft:deepslate_brick_wall east=tall,north=low,south=tall,up=true,waterlogged=false,west=none color=5376,is_waterloggable=true,uv=5377
minecraft:deepslate_brick_wall east=tall,north=low,south=tall,up=true,was_waterlogged=true,waterlogged=false,west=none color=5376,is_waterloggable=true,uv=5377
minecraft:deepslate_brick_wall east=tall,north=low,south=tall,up=true,waterlogged=true,west=tall color=5378,is_waterloggable=true,uv=5379
minecraft:deepslate_brick_wall east=tall,north=low,south=tall,up=true,waterlogged=false,west=tall color=5378,is_waterloggable=true,uv=5379
minecraft:deepslate_brick_wall east=tall,north=low,south=tall,up=true,was_waterlogged=true,waterlogged=false,west=tall color=5378,is_waterloggable=true,uv=5379
minecraft:deepslate_brick_wall east=low,north=none,south=low,up=true,waterlogged=true,west=low color=5380,is_waterloggable=true,uv=5381
minecraft:deepslate_brick_wall east=low,north=none,south=low,up=true,waterlogged=false,west=low color=5380,is_waterloggable=true,uv=5381
minecraft:deepslate_brick_wall east=low,north=none,south=low,up=true,was_waterlogged=true,waterlogged=false,west=low color=5380,is_waterloggable=true,uv=5381
minecraft:deepslate_brick_wall east=low,north=none,south=low,up=true,waterlogged=true,west=none color=5382,is_waterloggable=true,uv=5383
minecraft:deepslate_brick_wall east=low,north=none,south=low,up=true,waterlogged=false,west=none color=5382,is_waterloggable=true,uv=5383
minecraft:deepslate_brick_wall east=low,north=none,south=low,up=true,was_waterlogged=true,waterlogged=false,west=none color=5382,is_waterloggable=true,uv=5383
minecraft:deepslate_brick_wall east=low,north=none,south=low,up=true,waterlogged=true,west=tall color=5384,is_waterloggable=true,uv=5385
minecraft:deepslate_brick_wall east=low,north=none,south=low,up=true,waterlogged=false,west=tall color=5384,is_waterloggable=true,uv=5385
minecraft:deepslate_brick_wall east=low,north=none,south=low,up=true,was_waterlogged=true,waterlogged=false,west=tall color=5384,is_waterloggable=true,uv=5385
minecraft:deepslate_brick_wall east=low,north=none,south=none,up=true,waterlogged=true,west=low color=5386,is_waterloggable=true,uv=5387
minecraft:deepslate_brick_wall east=low,north=none,south=none,up=true,waterlogged=false,west=low color=5386,is_waterloggable=true,uv=5387
minecraft:deepslate_brick_wall east=low,north=none,south=none,up=true,was_waterlogged=true,waterlogged=false,west=low color=5386,is_waterloggable=true,uv=5387
minecraft:deepslate_brick_wall east=low,north=none,south=none,up=true,waterlogged=true,west=none color=5388,is_waterloggable=true,uv=5389
minecraft:deepslate_brick_wall east=low,north=none,south=none,up=true,waterlogged=false,west=none color=5388,is_waterloggable=true,uv=5389
minecraft:deepslate_brick_wall east=low,north=none,south=none,up=true,was_waterlogged=true,waterlogged=false,west=none color=5388,is_waterloggable=true,uv=5389
minecraft:deepslate_brick_wall east=low,north=none,south=none,up=true,waterlogged=true,west=tall color=5390,is_waterloggable=true,uv=5391
minecraft:deepslate_brick_wall east=low,north=none,south=none,up=true,waterlogged=false,west=tall color=5390,is_waterloggable=true,uv=5391
minecraft:deepslate_brick_wall east=low,north=none,south=none,up=true,was_waterlogged=true,waterlogged=false,west=tall color=5390,is_waterloggable=true,uv=5391
minecraft:deepslate_brick_wall east=low,north=none,south=tall,up=true,waterlogged=true,west=low color=5392,is_waterloggable=true,uv=5393
minecraft:deepslate_brick_wall east=low,north=none,south=tall,up=true,waterlogged=false,west=low color=5392,is_waterloggable=true,uv=5393
minecraft:deepslate_brick_wall east=low,north=none,south=tall,up=true,was_waterlogged=true,waterlogged=false,west=low color=5392,is_waterloggable=true,uv=5393
minecraft:deepslate_brick_wall east=low,north=none,south=tall,up=true,waterlogged=true,west=none color=5394,is_waterloggable=true,uv=5395
minecraft:deepslate_brick_wall east=low,north=none,south=tall,up=true,waterlogged=false,west=none color=5394,is_waterloggable=true,uv=5395
minecraft:deepslate_brick_wall east=low,north=none,south=tall,up=true,was_waterlogged=true,waterlogged=false,west=none color=5394,is_waterloggable=true,uv=5395
minecraft:deepslate_brick_wall east=low,north=none,south=tall,up=true,waterlogged=true,west=tall color=5396,is_waterloggable=true,uv=5397
minecraft:deepslate_brick_wall east=low,north=none,south=tall,up=true,waterlogged=false,west=tall color=5396,is_waterloggable=true,uv=5397
minecraft:deepslate_brick_wall east=low,north=none,south=tall,up=true,was_waterlogged=true,waterlogged=false,west=tall color=5396,is_waterloggable=true,uv=5397
minecraft:deepslate_brick_wall east=none,north=none,south=low,up=true,waterlogged=true,west=low color=5398,is_waterloggable=true,uv=5399
minecraft:deepslate_brick_wall east=none,north=none,south=low,up=true,waterlogged=false,west=low color=5398,is_waterloggable=true,uv=5399
minecraft:deepslate_brick_wall east=none,north=none,south=low,up=true,was_waterlogged=true,waterlogged=false,west=low color=5398,is_waterloggable=true,uv=5399
minecraft:deepslate_brick_wall east=none,north=none,south=low,up=true,waterlogged=true,west=none color=5400,is_waterloggable=true,uv=5401
minecraft:deepslate_brick_wall east=none,north=none,south=low,up=true,waterlogged=false,west=none color=5400,is_waterloggable=true,uv=5401
minecraft:deepslate_brick_wall east=none,north=none,south=low,up=true,was_waterlogged=true,waterlogged=false,west=none color=5400,is_waterloggable=true,uv=5401
minecraft:deepslate_brick_wall east=none,north=none,south=low,up=true,waterlogged=true,west=tall color=5402,is_waterloggable=true,uv=5403
minecraft:deepslate_brick_wall east=none,north=none,south=low,up=true,waterlogged=false,west=tall color=5402,is_waterloggable=true,uv=5403
minecraft:deepslate_brick_wall east=none,north=none,south=low,up=true,was_waterlogged=true,waterlogged=false,west=tall color=5402,is_waterloggable=true,uv=5403
minecraft:deepslate_brick_wall east=none,north=none,south=none,up=true,waterlogged=true,west=low color=5404,is_waterloggable=true,uv=5405
minecraft:deepslate_brick_wall east=none,north=none,south=none,up=true,waterlogged=false,west=low color=5404,is_waterloggable=true,uv=5405
minecraft:deepslate_brick_wall east=none,north=none,south=none,up=true,was_waterlogged=true,waterlogged=false,west=low color=5404,is_waterloggable=true,uv=5405
minecraft:deepslate_brick_wall east=none,north=none,south=none,up=true,waterlogged=true,west=none color=5406,is_waterloggable=true,uv=5407
minecraft:deepslate_brick_wall east=none,north=none,south=none,up=true,waterlogged=false,west=none color=5406,is_waterloggable=true,uv=5407
minecraft:deepslate_brick_wall east=none,north=none,south=none,up=true,was_waterlogged=true,waterlogged=false,west=none color=5406,is_waterloggable=true,uv=5407
minecraft:deepslate_brick_wall east=none,north=none,south=none,up=true,waterlogged=true,west=tall color=5408,is_waterloggable=true,uv=5409
minecraft:deepslate_brick_wall east=none,north=none,south=none,up=true,waterlogged=false,west=tall color=5408,is_waterloggable=true,uv=5409
minecraft:deepslate_brick_wall east=none,north=none,south=none,up=true,was_waterlogged=true,waterlogged=false,west=tall color=5408,is_waterloggable=true,uv=5409
minecraft:deepslate_brick_wall east=none,north=none,south=tall,up=true,waterlogged=true,west=low color=5410,is_waterloggable=true,uv=5411
minecraft:deepslate_brick_wall east=none,north=none,south=tall,up=true,waterlogged=false,west=low color=5410,is_waterloggable=true,uv=5411
minecraft:deepslate_brick_wall east=none,north=none,south=tall,up=true,was_waterlogged=true,waterlogged=false,west=low color=5410,is_waterloggable=true,uv=5411
minecraft:deepslate_brick_wall east=none,north=none,south=tall,up=true,waterlogged=true,west=none color=5412,is_waterloggable=true,uv=5413
minecraft:deepslate_brick_wall east=none,north=none,south=tall,up=true,waterlogged=false,west=none color=5412,is_waterloggable=true,uv=5413
minecraft:deepslate_brick_wall east=none,north=none,south=tall,up=true,was_waterlogged=true,waterlogged=false,west=none color=5412,is_waterloggable=true,uv=5413
minecraft:deepslate_brick_wall east=none,north=none,south=tall,up=true,waterlogged=true,west=tall color=5414,is_waterloggable=true,uv=5415
minecraft:deepslate_brick_wall east=none,north=none,south=tall,up=true,waterlogged=false,west=tall color=5414,is_waterloggable=true,uv=5415
minecraft:deepslate_brick_wall east=none,north=none,south=tall,up=true,was_waterlogged=true,waterlogged=false,west=tall color=5414,is_waterloggable=true,uv=5415
minecraft:deepslate_brick_wall east=tall,north=none,south=low,up=true,waterlogged=true,west=low color=5416,is_waterloggable=true,uv=5417
minecraft:deepslate_brick_wall east=tall,north=none,south=low,up=true,waterlogged=false,west=low color=5416,is_waterloggable=true,uv=5417
minecraft:deepslate_brick_wall east=tall,north=none,south=low,up=true,was_waterlogged=true,waterlogged=false,west=low color=5416,is_waterloggable=true,uv=5417
minecraft:deepslate_brick_wall east=tall,north=none,south=low,up=true,waterlogged=true,west=none color=5418,is_waterloggable=true,uv=5419
minecraft:deepslate_brick_wall east=tall,north=none,south=low,up=true,waterlogged=false,west=none color=5418,is_waterloggable=true,uv=5419
minecraft:deepslate_brick_wall east=tall,north=none,south=low,up=true,was_waterlogged=true,waterlogged=false,west=none color=5418,is_waterloggable=true,uv=5419
minecraft:deepslate_brick_wall east=tall,north=none,south=low,up=true,waterlogged=true,west=tall color=5420,is_waterloggable=true,uv=5421
minecraft:deepslate_brick_wall east=tall,north=none,south=low,up=true,waterlogged=false,west=tall color=5420,is_waterloggable=true,uv=5421
minecraft:deepslate_brick_wall east=tall,north=none,south=low,up=true,was_waterlogged=true,waterlogged=false,west=tall color=5420,is_waterloggable=true,uv=5421
minecraft:deepslate_brick_wall east=tall,north=none,south=none,up=true,waterlogged=true,west=low color=5422,is_waterloggable=true,uv=5423
minecraft:deepslate_brick_wall east=tall,north=none,south=none,up=true,waterlogged=false,west=low color=5422,is_waterloggable=true,uv=5423
minecraft:deepslate_brick_wall east=tall,north=none,south=none,up=true,was_waterlogged=true,waterlogged=false,west=low color=5422,is_waterloggable=true,uv=5423
minecraft:deepslate_brick_wall east=tall,north=none,south=none,up=true,waterlogged=true,west=none color=5424,is_waterloggable=true,uv=5425
minecraft:deepslate_brick_wall east=tall,north=none,south=none,up=true,waterlogged=false,west=none color=5424,is_waterloggable=true,uv=5425
minecraft:deepslate_brick_wall east=tall,north=none,south=none,up=true,was_waterlogged=true,waterlogged=false,west=none color=5424,is_waterloggable=true,uv=5425
minecraft:deepslate_brick_wall east=tall,north=none,south=none,up=true,waterlogged=true,west=tall color=5426,is_waterloggable=true,uv=5427
minecraft:deepslate_brick_wall east=tall,north=none,south=none,up=true,waterlogged=false,west=tall color=5426,is_waterloggable=true,uv=5427
minecraft:deepslate_brick_wall east=tall,north=none,south=none,up=true,was_waterlogged=true,waterlogged=false,west=tall color=5426,is_waterloggable=true,uv=5427
minecraft:deepslate_brick_wall east=tall,north=none,south=tall,up=true,waterlogged=true,west=low color=5428,is_waterloggable=true,uv=5429
minecraft:deepslate_brick_wall east=tall,north=none,south=tall,up=true,waterlogged=false,west=low color=5428,is_waterloggable=true,uv=5429
minecraft:deepslate_brick_wall east=tall,north=none,south=tall,up=true,was_waterlogged=true,waterlogged=false,west=low color=5428,is_waterloggable=true,uv=5429
minecraft:deepslate_brick_wall east=tall,north=none,south=tall,up=true,waterlogged=true,west=none color=5430,is_waterloggable=true,uv=5431
minecraft:deepslate_brick_wall east=tall,north=none,south=tall,up=true,waterlogged=false,west=none color=5430,is_waterloggable=true,uv=5431
minecraft:deepslate_brick_wall east=tall,north=none,south=tall,up=true,was_waterlogged=true,waterlogged=false,west=none color=5430,is_waterloggable=true,uv=5431
minecraft:deepslate_brick_wall east=tall,north=none,south=tall,up=true,waterlogged=true,west=tall color=5432,is_waterloggable=true,uv=5433
minecraft:deepslate_brick_wall east=tall,north=none,south=tall,up=true,waterlogged=false,west=tall color=5432,is_waterloggable=true,uv=5433
minecraft:deepslate_brick_wall east=tall,north=none,south=tall,up=true,was_waterlogged=true,waterlogged=false,west=tall color=5432,is_waterloggable=true,uv=5433
minecraft:deepslate_brick_wall east=low,north=tall,south=low,up=true,waterlogged=true,west=low color=5434,is_waterloggable=true,uv=5435
minecraft:deepslate_brick_wall east=low,north=tall,south=low,up=true,waterlogged=false,west=low color=5434,is_waterloggable=true,uv=5435
minecraft:deepslate_brick_wall east=low,north=tall,south=low,up=true,was_waterlogged=true,waterlogged=false,west=low color=5434,is_waterloggable=true,uv=5435
minecraft:deepslate_brick_wall east=low,north=tall,south=low,up=true,waterlogged=true,west=none color=5436,is_waterloggable=true,uv=5437
minecraft:deepslate_brick_wall east=low,north=tall,south=low,up=true,waterlogged=false,west=none color=5436,is_waterloggable=true,uv=5437
minecraft:deepslate_brick_wall east=low,north=tall,south=low,up=true,was_waterlogged=true,waterlogged=false,west=none color=5436,is_waterloggable=true,uv=5437
minecraft:deepslate_brick_wall east=low,north=tall,south=low,up=true,waterlogged=true,west=tall color=5438,is_waterloggable=true,uv=5439
minecraft:deepslate_brick_wall east=low,north=tall,south=low,up=true,waterlogged=false,west=tall color=5438,is_waterloggable=true,uv=5439
minecraft:deepslate_brick_wall east=low,north=tall,south=low,up=true,was_waterlogged=true,waterlogged=false,west=tall color=5438,is_waterloggable=true,uv=5439
minecraft:deepslate_brick_wall east=low,north=tall,south=none,up=true,waterlogged=true,west=low color=5440,is_waterloggable=true,uv=5441
minecraft:deepslate_brick_wall east=low,north=tall,south=none,up=true,waterlogged=false,west=low color=5440,is_waterloggable=true,uv=5441
minecraft:deepslate_brick_wall east=low,north=tall,south=none,up=true,was_waterlogged=true,waterlogged=false,west=low color=5440,is_waterloggable=true,uv=5441
minecraft:deepslate_brick_wall east=low,north=tall,south=none,up=true,waterlogged=true,west=none color=5442,is_waterloggable=true,uv=5443
minecraft:deepslate_brick_wall east=low,north=tall,south=none,up=true,waterlogged=false,west=none color=5442,is_waterloggable=true,uv=5443
minecraft:deepslate_brick_wall east=low,north=tall,south=none,up=true,was_waterlogged=true,waterlogged=false,west=none color=5442,is_waterloggable=true,uv=5443
minecraft:deepslate_brick_wall east=low,north=tall,south=none,up=true,waterlogged=true,west=tall color=5444,is_waterloggable=true,uv=5445
minecraft:deepslate_brick_wall east=low,north=tall,south=none,up=true,waterlogged=false,west=tall color=5444,is_waterloggable=true,uv=5445
minecraft:deepslate_brick_wall east=low,north=tall,south=none,up=true,was_waterlogged=true,waterlogged=false,west=tall color=5444,is_waterloggable=true,uv=5445
minecraft:deepslate_brick_wall east=low,north=tall,south=tall,up=true,waterlogged=true,west=low color=5446,is_waterloggable=true,uv=5447
minecraft:deepslate_brick_wall east=low,north=tall,south=tall,up=true,waterlogged=false,west=low color=5446,is_waterloggable=true,uv=5447
minecraft:deepslate_brick_wall east=low,north=tall,south=tall,up=true,was_waterlogged=true,waterlogged=false,west=low color=5446,is_waterloggable=true,uv=5447
minecraft:deepslate_brick_wall east=low,north=tall,south=tall,up=true,waterlogged=true,west=none color=5448,is_waterloggable=true,uv=5449
minecraft:deepslate_brick_wall east=low,north=tall,south=tall,up=true,waterlogged=false,west=none color=5448,is_waterloggable=true,uv=5449
minecraft:deepslate_brick_wall east=low,north=tall,south=tall,up=true,was_waterlogged=true,waterlogged=false,west=none color=5448,is_waterloggable=true,uv=5449
minecraft:deepslate_brick_wall east=low,north=tall,south=tall,up=true,waterlogged=true,west=tall color=5450,is_waterloggable=true,uv=5451
minecraft:deepslate_brick_wall east=low,north=tall,south=tall,up=true,waterlogged=false,west=tall color=5450,is_waterloggable=true,uv=5451
minecraft:deepslate_brick_wall east=low,north=tall,south=tall,up=true,was_waterlogged=true,waterlogged=false,west=tall color=5450,is_waterloggable=true,uv=5451
minecraft:deepslate_brick_wall east=none,north=tall,south=low,up=true,waterlogged=true,west=low color=5452,is_waterloggable=true,uv=5453
minecraft:deepslate_brick_wall east=none,north=tall,south=low,up=true,waterlogged=false,west=low color=5452,is_waterloggable=true,uv=5453
minecraft:deepslate_brick_wall east=none,north=tall,south=low,up=true,was_waterlogged=true,waterlogged=false,west=low color=5452,is_waterloggable=true,uv=5453
minecraft:deepslate_brick_wall east=none,north=tall,south=low,up=true,waterlogged=true,west=none color=5454,is_waterloggable=true,uv=5455
minecraft:deepslate_brick_wall east=none,north=tall,south=low,up=true,waterlogged=false,west=none color=5454,is_waterloggable=true,uv=5455
minecraft:deepslate_brick_wall east=none,north=tall,south=low,up=true,was_waterlogged=true,waterlogged=false,west=none color=5454,is_waterloggable=true,uv=5455
minecraft:deepslate_brick_wall east=none,north=tall,south=low,up=true,waterlogged=true,west=tall color=5456,is_waterloggable=true,uv=5457
minecraft:deepslate_brick_wall east=none,north=tall,south=low,up=true,waterlogged=false,west=tall color=5456,is_waterloggable=true,uv=5457
minecraft:deepslate_brick_wall east=none,north=tall,south=low,up=true,was_waterlogged=true,waterlogged=false,west=tall color=5456,is_waterloggable=true,uv=5457
minecraft:deepslate_brick_wall east=none,north=tall,south=none,up=true,waterlogged=true,west=low color=5458,is_waterloggable=true,uv=5459
minecraft:deepslate_brick_wall east=none,north=tall,south=none,up=true,waterlogged=false,west=low color=5458,is_waterloggable=true,uv=5459
minecraft:deepslate_brick_wall east=none,north=tall,south=none,up=true,was_waterlogged=true,waterlogged=false,west=low color=5458,is_waterloggable=true,uv=5459
minecraft:deepslate_brick_wall east=none,north=tall,south=none,up=true,waterlogged=true,west=none color=5460,is_waterloggable=true,uv=5461
minecraft:deepslate_brick_wall east=none,north=tall,south=none,up=true,waterlogged=false,west=none color=5460,is_waterloggable=true,uv=5461
minecraft:deepslate_brick_wall east=none,north=tall,south=none,up=true,was_waterlogged=true,waterlogged=false,west=none color=5460,is_waterloggable=true,uv=5461
minecraft:deepslate_brick_wall east=none,north=tall,south=none,up=true,waterlogged=true,west=tall color=5462,is_waterloggable=true,uv=5463
minecraft:deepslate_brick_wall east=none,north=tall,south=none,up=true,waterlogged=false,west=tall color=5462,is_waterloggable=true,uv=5463
minecraft:deepslate_brick_wall east=none,north=tall,south=none,up=true,was_waterlogged=true,waterlogged=false,west=tall color=5462,is_waterloggable=true,uv=5463
minecraft:deepslate_brick_wall east=none,north=tall,south=tall,up=true,waterlogged=true,west=low color=5464,is_waterloggable=true,uv=5465
minecraft:deepslate_brick_wall east=none,north=tall,south=tall,up=true,waterlogged=false,west=low color=5464,is_waterloggable=true,uv=5465
minecraft:deepslate_brick_wall east=none,north=tall,south=tall,up=true,was_waterlogged=true,waterlogged=false,west=low color=5464,is_waterloggable=true,uv=5465
minecraft:deepslate_brick_wall east=none,north=tall,south=tall,up=true,waterlogged=true,west=none color=5466,is_waterloggable=true,uv=5467
minecraft:deepslate_brick_wall east=none,north=tall,south=tall,up=true,waterlogged=false,west=none color=5466,is_waterloggable=true,uv=5467
minecraft:deepslate_brick_wall east=none,north=tall,south=tall,up=true,was_waterlogged=true,waterlogged=false,west=none color=5466,is_waterloggable=true,uv=5467
minecraft:deepslate_brick_wall east=none,north=tall,south=tall,up=true,waterlogged=true,west=tall color=5468,is_waterloggable=true,uv=5469
minecraft:deepslate_brick_wall east=none,north=tall,south=tall,up=true,waterlogged=false,west=tall color=5468,is_waterloggable=true,uv=5469
minecraft:deepslate_brick_wall east=none,north=tall,south=tall,up=true,was_waterlogged=true,waterlogged=false,west=tall color=5468,is_waterloggable=true,uv=5469
minecraft:deepslate_brick_wall east=tall,north=tall,south=low,up=true,waterlogged=true,west=low color=5470,is_waterloggable=true,uv=5471
minecraft:deepslate_brick_wall east=tall,north=tall,south=low,up=true,waterlogged=false,west=low color=5470,is_waterloggable=true,uv=5471
minecraft:deepslate_brick_wall east=tall,north=tall,south=low,up=true,was_waterlogged=true,waterlogged=false,west=low color=5470,is_waterloggable=true,uv=5471
minecraft:deepslate_brick_wall east=tall,north=tall,south=low,up=true,waterlogged=true,west=none color=5472,is_waterloggable=true,uv=5473
minecraft:deepslate_brick_wall east=tall,north=tall,south=low,up=true,waterlogged=false,west=none color=5472,is_waterloggable=true,uv=5473
minecraft:deepslate_brick_wall east=tall,north=tall,south=low,up=true,was_waterlogged=true,waterlogged=false,west=none color=5472,is_waterloggable=true,uv=5473
minecraft:deepslate_brick_wall east=tall,north=tall,south=low,up=true,waterlogged=true,west=tall color=5474,is_waterloggable=true,uv=5475
minecraft:deepslate_brick_wall east=tall,north=tall,south=low,up=true,waterlogged=false,west=tall color=5474,is_waterloggable=true,uv=5475
minecraft:deepslate_brick_wall east=tall,north=tall,south=low,up=true,was_waterlogged=true,waterlogged=false,west=tall color=5474,is_waterloggable=true,uv=5475
minecraft:deepslate_brick_wall east=tall,north=tall,south=none,up=true,waterlogged=true,west=low color=5476,is_waterloggable=true,uv=5477
