32 32 128
minecraft:blackstone_stairs facing=north,half=top,shape=straight,waterlogged=true color=1574,faulty_lighting=true,is_waterloggable=true,lighting_type=smooth,shadow_edges=1,uv=1575
minecraft:blackstone_stairs facing=north,half=top,shape=straight,waterlogged=false color=1574,faulty_lighting=true,is_waterloggable=true,lighting_type=smooth,shadow_edges=1,uv=1575
minecraft:blackstone_stairs facing=north,half=top,shape=straight,was_waterlogged=true,waterlogged=false color=1574,faulty_lighting=true,is_waterloggable=true,lighting_type=smooth,shadow_edges=1,uv=1575
minecraft:blackstone_stairs facing=south,half=bottom,shape=inner_left,waterlogged=true color=1576,faulty_lighting=true,is_waterloggable=true,lighting_type=smooth,shadow_edges=1,uv=1577
minecraft:blackstone_stairs facing=south,half=bottom,shape=inner_left,waterlogged=false color=1576,faulty_lighting=true,is_waterloggable=true,lighting_type=smooth,shadow_edges=1,uv=1577
minecraft:blackstone_stairs facing=south,half=bottom,shape=inner_left,was_waterlogged=true,waterlogged=false color=1576,faulty_lighting=true,is_waterloggable=true,lighting_type=smooth,shadow_edges=1,uv=1577
minecraft:blackstone_stairs facing=south,half=bottom,shape=inner_right,waterlogged=true color=1578,faulty_lighting=true,is_waterloggable=true,lighting_type=smooth,shadow_edges=1,uv=1579
minecraft:blackstone_stairs facing=south,half=bottom,shape=inner_right,waterlogged=false color=1578,faulty_lighting=true,is_waterloggable=true,lighting_type=smooth,shadow_edges=1,uv=1579
minecraft:blackstone_stairs facing=south,half=bottom,shape=inner_right,was_waterlogged=true,waterlogged=false color=1578,faulty_lighting=true,is_waterloggable=true,lighting_type=smooth,shadow_edges=1,uv=1579
minecraft:blackstone_stairs facing=south,half=bottom,shape=outer_left,waterlogged=true color=1580,faulty_lighting=true,is_waterloggable=true,lighting_type=smooth,shadow_edges=1,uv=1581
minecraft:blackstone_stairs facing=south,half=bottom,shape=outer_left,waterlogged=false color=1580,faulty_lighting=true,is_waterloggable=true,lighting_type=smooth,shadow_edges=1,uv=1581
minecraft:blackstone_stairs facing=south,half=bottom,shape=outer_left,was_waterlogged=true,waterlogged=false color=1580,faulty_lighting=true,is_waterloggable=true,lighting_type=smooth,shadow_edges=1,uv=1581
minecraft:blackstone_stairs facing=south,half=bottom,shape=outer_right,waterlogged=true color=1582,faulty_lighting=true,is_waterloggable=true,lighting_type=smooth,shadow_edges=1,uv=1583
minecraft:blackstone_stairs facing=south,half=bottom,shape=outer_right,waterlogged=false color=1582,faulty_lighting=true,is_waterloggable=true,lighting_type=smooth,shadow_edges=1,uv=1583
minecraft:blackstone_stairs facing=south,half=bottom,shape=outer_right,was_waterlogged=true,waterlogged=false color=1582,faulty_lighting=true,is_waterloggable=true,lighting_type=smooth,shadow_edges=1,uv=1583
minecraft:blackstone_stairs facing=south,half=bottom,shape=straight,waterlogged=true color=1584,faulty_lighting=true,is_waterloggable=true,lighting_type=smooth,shadow_edges=1,uv=1585
minecraft:blackstone_stairs facing=south,half=bottom,shape=straight,waterlogged=false color=1584,faulty_lighting=true,is_waterloggable=true,lighting_type=smooth,shadow_edges=1,uv=1585
minecraft:blackstone_stairs facing=south,half=bottom,shape=straight,was_waterlogged=true,waterlogged=false color=1584,faulty_lighting=true,is_waterloggable=true,lighting_type=smooth,shadow_edges=1,uv=1585
minecraft:blackstone_stairs facing=south,half=top,shape=inner_left,waterlogged=true color=1586,faulty_lighting=true,is_waterloggable=true,lighting_type=smooth,shadow_edges=1,uv=1587
minecraft:blackstone_stairs facing=south,half=top,shape=inner_left,waterlogged=false color=1586,faulty_lighting=true,is_waterloggable=true,lighting_type=smooth,shadow_edges=1,uv=1587
minecraft:blackstone_stairs facing=south,half=top,shape=inner_left,was_waterlogged=true,waterlogged=false color=1586,faulty_lighting=true,is_waterloggable=true,lighting_type=smooth,shadow_edges=1,uv=1587
minecraft:blackstone_stairs facing=south,half=top,shape=inner_right,waterlogged=true color=1588,faulty_lighting=true,is_waterloggable=true,lighting_type=smooth,shadow_edges=1,uv=1589
minecraft:blackstone_stairs facing=south,half=top,shape=inner_right,waterlogged=false color=1588,faulty_lighting=true,is_waterloggable=true,lighting_type=smooth,shadow_edges=1,uv=1589
minecraft:blackstone_stairs facing=south,half=top,shape=inner_right,was_waterlogged=true,waterlogged=false color=1588,faulty_lighting=true,is_waterloggable=true,lighting_type=smooth,shadow_edges=1,uv=1589
minecraft:blackstone_stairs facing=south,half=top,shape=outer_left,waterlogged=true color=1590,faulty_lighting=true,is_waterloggable=true,lighting_type=smooth,shadow_edges=1,uv=1591
minecraft:blackstone_stairs facing=south,half=top,shape=outer_left,waterlogged=false color=1590,faulty_lighting=true,is_waterloggable=true,lighting_type=smooth,shadow_edges=1,uv=1591
minecraft:blackstone_stairs facing=south,half=top,shape=outer_left,was_waterlogged=true,waterlogged=false color=1590,faulty_lighting=true,is_waterloggable=true,lighting_type=smooth,shadow_edges=1,uv=1591
minecraft:blackstone_stairs facing=south,half=top,shape=outer_right,waterlogged=true color=1592,faulty_lighting=true,is_waterloggable=true,lighting_type=smooth,shadow_edges=1,uv=1593
minecraft:blackstone_stairs facing=south,half=top,shape=outer_right,waterlogged=false color=1592,faulty_lighting=true,is_waterloggable=true,lighting_type=smooth,shadow_edges=1,uv=1593
minecraft:blackstone_stairs facing=south,half=top,shape=outer_right,was_waterlogged=true,waterlogged=false color=1592,faulty_lighting=true,is_waterloggable=true,lighting_type=smooth,shadow_edges=1,uv=1593
minecraft:blackstone_stairs facing=south,half=top,shape=straight,waterlogged=true color=1594,faulty_lighting=true,is_waterloggable=true,lighting_type=smooth,shadow_edges=1,uv=1595
minecraft:blackstone_stairs facing=south,half=top,shape=straight,waterlogged=false color=1594,faulty_lighting=true,is_waterloggable=true,lighting_type=smooth,shadow_edges=1,uv=1595
minecraft:blackstone_stairs facing=south,half=top,shape=straight,was_waterlogged=true,waterlogged=false color=1594,faulty_lighting=true,is_waterloggable=true,lighting_type=smooth,shadow_edges=1,uv=1595
minecraft:blackstone_stairs facing=west,half=bottom,shape=inner_left,waterlogged=true color=1596,faulty_lighting=true,is_waterloggable=true,lighting_type=smooth,shadow_edges=1,uv=1597
minecraft:blackstone_stairs facing=west,half=bottom,shape=inner_left,waterlogged=false color=1596,faulty_lighting=true,is_waterloggable=true,lighting_type=smooth,shadow_edges=1,uv=1597
minecraft:blackstone_stairs facing=west,half=bottom,shape=inner_left,was_waterlogged=true,waterlogged=false color=1596,faulty_lighting=true,is_waterloggable=true,lighting_type=smooth,shadow_edges=1,uv=1597
minecraft:blackstone_stairs facing=west,half=bottom,shape=inner_right,waterlogged=true color=1598,faulty_lighting=true,is_waterloggable=true,lighting_type=smooth,shadow_edges=1,uv=1599
minecraft:blackstone_stairs facing=west,half=bottom,shape=inner_right,waterlogged=false color=1598,faulty_lighting=true,is_waterloggable=true,lighting_type=smooth,shadow_edges=1,uv=1599
minecraft:blackstone_stairs facing=west,half=bottom,shape=inner_right,was_waterlogged=true,waterlogged=false color=1598,faulty_lighting=true,is_waterloggable=true,lighting_type=smooth,shadow_edges=1,uv=1599
minecraft:blackstone_stairs facing=west,half=bottom,shape=outer_left,waterlogged=true color=1600,faulty_lighting=true,is_waterloggable=true,lighting_type=smooth,shadow_edges=1,uv=1601
minecraft:blackstone_stairs facing=west,half=bottom,shape=outer_left,waterlogged=false color=1600,faulty_lighting=true,is_waterloggable=true,lighting_type=smooth,shadow_edges=1,uv=1601
minecraft:blackstone_stairs facing=west,half=bottom,shape=outer_left,was_waterlogged=true,waterlogged=false color=1600,faulty_lighting=true,is_waterloggable=true,lighting_type=smooth,shadow_edges=1,uv=1601
minecraft:blackstone_stairs facing=west,half=bottom,shape=outer_right,waterlogged=true color=1602,faulty_lighting=true,is_waterloggable=true,lighting_type=smooth,shadow_edges=1,uv=1603
minecraft:blackstone_stairs facing=west,half=bottom,shape=outer_right,waterlogged=false color=1602,faulty_lighting=true,is_waterloggable=true,lighting_type=smooth,shadow_edges=1,uv=1603
minecraft:blackstone_stairs facing=west,half=bottom,shape=outer_right,was_waterlogged=true,waterlogged=false color=1602,faulty_lighting=true,is_waterloggable=true,lighting_type=smooth,shadow_edges=1,uv=1603
minecraft:blackstone_stairs facing=west,half=bottom,shape=straight,waterlogged=true color=1604,faulty_lighting=true,is_waterloggable=true,lighting_type=smooth,shadow_edges=1,uv=1605
minecraft:blackstone_stairs facing=west,half=bottom,shape=straight,waterlogged=false color=1604,faulty_lighting=true,is_waterloggable=true,lighting_type=smooth,shadow_edges=1,uv=1605
minecraft:blackstone_stairs facing=west,half=bottom,shape=straight,was_waterlogged=true,waterlogged=false color=1604,faulty_lighting=true,is_waterloggable=true,lighting_type=smooth,shadow_edges=1,uv=1605
minecraft:blackstone_stairs facing=west,half=top,shape=inner_left,waterlogged=true color=1606,faulty_lighting=true,is_waterloggable=true,lighting_type=smooth,shadow_edges=1,uv=1607
minecraft:blackstone_stairs facing=west,half=top,shape=inner_left,waterlogged=false color=1606,faulty_lighting=true,is_waterloggable=true,lighting_type=smooth,shadow_edges=1,uv=1607
minecraft:blackstone_stairs facing=west,half=top,shape=inner_left,was_waterlogged=true,waterlogged=false color=1606,faulty_lighting=true,is_waterloggable=true,lighting_type=smooth,shadow_edges=1,uv=1607
minecraft:blackstone_stairs facing=west,half=top,shape=inner_right,waterlogged=true color=1608,faulty_lighting=true,is_waterloggable=true,lighting_type=smooth,shadow_edges=1,uv=1609
minecraft:blackstone_stairs facing=west,half=top,shape=inner_right,waterlogged=false color=1608,faulty_lighting=true,is_waterloggable=true,lighting_type=smooth,shadow_edges=1,uv=1609
minecraft:blackstone_stairs facing=west,half=top,shape=inner_right,was_waterlogged=true,waterlogged=false color=1608,faulty_lighting=true,is_waterloggable=true,lighting_type=smooth,shadow_edges=1,uv=1609
minecraft:blackstone_stairs facing=west,half=top,shape=outer_left,waterlogged=true color=1610,faulty_lighting=true,is_waterloggable=true,lighting_type=smooth,shadow_edges=1,uv=1611
minecraft:blackstone_stairs facing=west,half=top,shape=outer_left,waterlogged=false color=1610,faulty_lighting=true,is_waterloggable=true,lighting_type=smooth,shadow_edges=1,uv=1611
minecraft:blackstone_stairs facing=west,half=top,shape=outer_left,was_waterlogged=true,waterlogged=false color=1610,faulty_lighting=true,is_waterloggable=true,lighting_type=smooth,shadow_edges=1,uv=1611
minecraft:blackstone_stairs facing=west,half=top,shape=outer_right,waterlogged=true color=1612,faulty_lighting=true,is_waterloggable=true,lighting_type=smooth,shadow_edges=1,uv=1613
minecraft:blackstone_stairs facing=west,half=top,shape=outer_right,waterlogged=false color=1612,faulty_lighting=true,is_waterloggable=true,lighting_type=smooth,shadow_edges=1,uv=1613
minecraft:blackstone_stairs facing=west,half=top,shape=outer_right,was_waterlogged=true,waterlogged=false color=1612,faulty_lighting=true,is_waterloggable=true,lighting_type=smooth,shadow_edges=1,uv=1613
minecraft:blackstone_stairs facing=west,half=top,shape=straight,waterlogged=true color=1614,faulty_lighting=true,is_waterloggable=true,lighting_type=smooth,shadow_edges=1,uv=1615
minecraft:blackstone_stairs facing=west,half=top,shape=straight,waterlogged=false color=1614,faulty_lighting=true,is_waterloggable=true,lighting_type=smooth,shadow_edges=1,uv=1615
minecraft:blackstone_stairs facing=west,half=top,shape=straight,was_waterlogged=true,waterlogged=false color=1614,faulty_lighting=true,is_waterloggable=true,lighting_type=smooth,shadow_edges=1,uv=1615
minecraft:blackstone_wall east=low,north=low,south=low,up=false,waterlogged=true,west=low color=1616,is_waterloggable=true,uv=1617
minecraft:blackstone_wall east=low,north=low,south=low,up=false,waterlogged=false,west=low color=1616,is_waterloggable=true,uv=1617
minecraft:blackstone_wall east=low,north=low,south=low,up=false,was_waterlogged=true,waterlogged=false,west=low color=1616,is_waterloggable=true,uv=1617
minecraft:blackstone_wall east=low,north=low,south=low,up=false,waterlogged=true,west=none color=1618,is_waterloggable=true,uv=1619
minecraft:blackstone_wall east=low,north=low,south=low,up=false,waterlogged=false,west=none color=1618,is_waterloggable=true,uv=1619
minecraft:blackstone_wall east=low,north=low,south=low,up=false,was_waterlogged=true,waterlogged=false,west=none color=1618,is_waterloggable=true,uv=1619
minecraft:blackstone_wall east=low,north=low,south=low,up=false,waterlogged=true,west=tall color=1620,is_waterloggable=true,uv=1621
minecraft:blackstone_wall east=low,north=low,south=low,up=false,waterlogged=false,west=tall color=1620,is_waterloggable=true,uv=1621
minecraft:blackstone_wall east=low,north=low,south=low,up=false,was_waterlogged=true,waterlogged=false,west=tall color=1620,is_waterloggable=true,uv=1621
minecraft:blackstone_wall east=low,north=low,south=none,up=false,waterlogged=true,west=low color=1622,is_waterloggable=true,uv=1623
minecraft:blackstone_wall east=low,north=low,south=none,up=false,waterlogged=false,west=low color=1622,is_waterloggable=true,uv=1623
minecraft:blackstone_wall east=low,north=low,south=none,up=false,was_waterlogged=true,waterlogged=false,west=low color=1622,is_waterloggable=true,uv=1623
minecraft:blackstone_wall east=low,north=low,south=none,up=false,waterlogged=true,west=none color=1624,is_waterloggable=true,uv=1625
minecraft:blackstone_wall east=low,north=low,south=none,up=false,waterlogged=false,west=none color=1624,is_waterloggable=true,uv=1625
minecraft:blackstone_wall east=low,north=low,south=none,up=false,was_waterlogged=true,waterlogged=false,west=none color=1624,is_waterloggable=true,uv=1625
minecraft:blackstone_wall east=low,north=low,south=none,up=false,waterlogged=true,west=tall color=1626,is_waterloggable=true,uv=1627
minecraft:blackstone_wall east=low,north=low,south=none,up=false,waterlogged=false,west=tall color=1626,is_waterloggable=true,uv=1627
minecraft:blackstone_wall east=low,north=low,south=none,up=false,was_waterlogged=true,waterlogged=false,west=tall color=1626,is_waterloggable=true,uv=1627
minecraft:blackstone_wall east=low,north=low,south=tall,up=false,waterlogged=true,west=low color=1628,is_waterloggable=true,uv=1629
minecraft:blackstone_wall east=low,north=low,south=tall,up=false,waterlogged=false,west=low color=1628,is_waterloggable=true,uv=1629
minecraft:blackstone_wall east=low,north=low,south=tall,up=false,was_waterlogged=true,waterlogged=false,west=low color=1628,is_waterloggable=true,uv=1629
minecraft:blackstone_wall east=low,north=low,south=tall,up=false,waterlogged=true,west=none color=1630,is_waterloggable=true,uv=1631
minecraft:blackstone_wall east=low,north=low,south=tall,up=false,waterlogged=false,west=none color=1630,is_waterloggable=true,uv=1631
minecraft:blackstone_wall east=low,north=low,south=tall,up=false,was_waterlogged=true,waterlogged=false,west=none color=1630,is_waterloggable=true,uv=1631
minecraft:blackstone_wall east=low,north=low,south=tall,up=false,waterlogged=true,west=tall color=1632,is_waterloggable=true,uv=1633
minecraft:blackstone_wall east=low,north=low,south=tall,up=false,waterlogged=false,west=tall color=1632,is_waterloggable=true,uv=1633
minecraft:blackstone_wall east=low,north=low,south=tall,up=false,was_waterlogged=true,waterlogged=false,west=tall color=1632,is_waterloggable=true,uv=1633
minecraft:blackstone_wall east=none,north=low,south=low,up=false,waterlogged=true,west=low color=1634,is_waterloggable=true,uv=1635
minecraft:blackstone_wall east=none,north=low,south=low,up=false,waterlogged=false,west=low color=1634,is_waterloggable=true,uv=1635
minecraft:blackstone_wall east=none,north=low,south=low,up=false,was_waterlogged=true,waterlogged=false,west=low color=1634,is_waterloggable=true,uv=1635
minecraft:blackstone_wall east=none,north=low,south=low,up=false,waterlogged=true,west=none color=1636,is_waterloggable=true,uv=1637
minecraft:blackstone_wall east=none,north=low,south=low,up=false,waterlogged=false,west=none color=1636,is_waterloggable=true,uv=1637
minecraft:blackstone_wall east=none,north=low,south=low,up=false,was_waterlogged=true,waterlogged=false,west=none color=1636,is_waterloggable=true,uv=1637
minecraft:blackstone_wall east=none,north=low,south=low,up=false,waterlogged=true,west=tall color=1638,is_waterloggable=true,uv=1639
minecraft:blackstone_wall east=none,north=low,south=low,up=false,waterlogged=false,west=tall color=1638,is_waterloggable=true,uv=1639
minecraft:blackstone_wall east=none,north=low,south=low,up=false,was_waterlogged=true,waterlogged=false,west=tall color=1638,is_waterloggable=true,uv=1639
minecraft:blackstone_wall east=none,north=low,south=none,up=false,waterlogged=true,west=low color=1640,is_waterloggable=true,uv=1641
minecraft:blackstone_wall east=none,north=low,south=none,up=false,waterlogged=false,west=low color=1640,is_waterloggable=true,uv=1641
minecraft:blackstone_wall east=none,north=low,south=none,up=false,was_waterlogged=true,waterlogged=false,west=low color=1640,is_waterloggable=true,uv=1641
minecraft:blackstone_wall east=none,north=low,south=none,up=false,waterlogged=true,west=none color=1642,is_waterloggable=true,uv=1643
minecraft:blackstone_wall east=none,north=low,south=none,up=false,waterlogged=false,west=none color=1642,is_waterloggable=true,uv=1643
minecraft:blackstone_wall east=none,north=low,south=none,up=false,was_waterlogged=true,waterlogged=false,west=none color=1642,is_waterloggable=true,uv=1643
minecraft:blackstone_wall east=none,north=low,south=none,up=false,waterlogged=true,west=tall color=1644,is_waterloggable=true,uv=1645
minecraft:blackstone_wall east=none,north=low,south=none,up=false,waterlogged=false,west=tall color=1644,is_waterloggable=true,uv=1645
minecraft:blackstone_wall east=none,north=low,south=none,up=false,was_waterlogged=true,waterlogged=false,west=tall color=1644,is_waterloggable=true,uv=1645
minecraft:blackstone_wall east=none,north=low,south=tall,up=false,waterlogged=true,west=low color=1646,is_waterloggable=true,uv=1647
minecraft:blackstone_wall east=none,north=low,south=tall,up=false,waterlogged=false,west=low color=1646,is_waterloggable=true,uv=1647
minecraft:blackstone_wall east=none,north=low,south=tall,up=false,was_waterlogged=true,waterlogged=false,west=low color=1646,is_waterloggable=true,uv=1647
minecraft:blackstone_wall east=none,north=low,south=tall,up=false,waterlogged=true,west=none color=1648,is_waterloggable=true,uv=1649
minecraft:blackstone_wall east=none,north=low,south=tall,up=false,waterlogged=false,west=none color=1648,is_waterloggable=true,uv=1649
minecraft:blackstone_wall east=none,north=low,south=tall,up=false,was_waterlogged=true,waterlogged=false,west=none color=1648,is_waterloggable=true,uv=1649
minecraft:blackstone_wall east=none,north=low,south=tall,up=false,waterlogged=true,west=tall color=1650,is_waterloggable=true,uv=1651
minecraft:blackstone_wall east=none,north=low,south=tall,up=false,waterlogged=false,west=tall color=1650,is_waterloggable=true,uv=1651
minecraft:blackstone_wall east=none,north=low,south=tall,up=false,was_waterlogged=true,waterlogged=false,west=tall color=1650,is_waterloggable=true,uv=1651
minecraft:blackstone_wall east=tall,north=low,south=low,up=false,waterlogged=true,west=low color=1652,is_waterloggable=true,uv=1653
minecraft:blackstone_wall east=tall,north=low,south=low,up=false,waterlogged=false,west=low color=1652,is_waterloggable=true,uv=1653
minecraft:blackstone_wall east=tall,north=low,south=low,up=false,was_waterlogged=true,waterlogged=false,west=low color=1652,is_waterloggable=true,uv=1653
minecraft:blackstone_wall east=tall,north=low,south=low,up=false,waterlogged=true,west=none color=1654,is_waterloggable=true,uv=1655
minecraft:blackstone_wall east=tall,north=low,south=low,up=false,waterlogged=false,west=none color=1654,is_waterloggable=true,uv=1655
minecraft:blackstone_wall east=tall,north=low,south=low,up=false,was_waterlogged=true,waterlogged=false,west=none color=1654,is_waterloggable=true,uv=1655
minecraft:blackstone_wall east=tall,north=low,south=low,up=false,waterlogged=true,west=tall color=1656,is_waterloggable=true,uv=1657
minecraft:blackstone_wall east=tall,north=low,south=low,up=false,waterlogged=false,west=tall color=1656,is_waterloggable=true,uv=1657
minecraft:blackstone_wall east=tall,north=low,south=low,up=false,was_waterlogged=true,waterlogged=false,west=tall color=1656,is_waterloggable=true,uv=1657
minecraft:blackstone_wall east=tall,north=low,south=none,up=false,waterlogged=true,west=low color=1658,is_waterloggable=true,uv=1659
minecraft:blackstone_wall east=tall,north=low,south=none,up=false,waterlogged=false,west=low color=1658,is_waterloggable=true,uv=1659
minecraft:blackstone_wall east=tall,north=low,south=none,up=false,was_waterlogged=true,waterlogged=false,west=low color=1658,is_waterloggable=true,uv=1659
minecraft:blackstone_wall east=tall,north=low,south=none,up=false,waterlogged=true,west=none color=1660,is_waterloggable=true,uv=1661
minecraft:blackstone_wall east=tall,north=low,south=none,up=false,waterlogged=false,west=none color=1660,is_waterloggable=true,uv=1661
minecraft:blackstone_wall east=tall,north=low,south=none,up=false,was_waterlogged=true,waterlogged=false,west=none color=1660,is_waterloggable=true,uv=1661
minecraft:blackstone_wall east=tall,north=low,south=none,up=false,waterlogged=true,west=tall color=1662,is_waterloggable=true,uv=1663
minecraft:blackstone_wall east=tall,north=low,south=none,up=false,waterlogged=false,west=tall color=1662,is_waterloggable=true,uv=1663
minecraft:blackstone_wall east=tall,north=low,south=none,up=false,was_waterlogged=true,waterlogged=false,west=tall color=1662,is_waterloggable=true,uv=1663
minecraft:blackstone_wall east=tall,north=low,south=tall,up=false,waterlogged=true,west=low color=1664,is_waterloggable=true,uv=1665
minecraft:blackstone_wall east=tall,north=low,south=tall,up=false,waterlogged=false,west=low color=1664,is_waterloggable=true,uv=1665
minecraft:blackstone_wall east=tall,north=low,south=tall,up=false,was_waterlogged=true,waterlogged=false,west=low color=1664,is_waterloggable=true,uv=1665
minecraft:blackstone_wall east=tall,north=low,south=tall,up=false,waterlogged=true,west=none color=1666,is_waterloggable=true,uv=1667
minecraft:blackstone_wall east=tall,north=low,south=tall,up=false,waterlogged=false,west=none color=1666,is_waterloggable=true,uv=1667
minecraft:blackstone_wall east=tall,north=low,south=tall,up=false,was_waterlogged=true,waterlogged=false,west=none color=1666,is_waterloggable=true,uv=1667
minecraft:blackstone_wall east=tall,north=low,south=tall,up=false,waterlogged=true,west=tall color=1668,is_waterloggable=true,uv=1669
minecraft:blackstone_wall east=tall,north=low,south=tall,up=false,waterlogged=false,west=tall color=1668,is_waterloggable=true,uv=1669
minecraft:blackstone_wall east=tall,north=low,south=tall,up=false,was_waterlogged=true,waterlogged=false,west=tall color=1668,is_waterloggable=true,uv=1669
minecraft:blackstone_wall east=low,north=none,south=low,up=false,waterlogged=true,west=low color=1670,is_waterloggable=true,uv=1671
minecraft:blackstone_wall east=low,north=none,south=low,up=false,waterlogged=false,west=low color=1670,is_waterloggable=true,uv=1671
minecraft:blackstone_wall east=low,north=none,south=low,up=false,was_waterlogged=true,waterlogged=false,west=low color=1670,is_waterloggable=true,uv=1671
minecraft:blackstone_wall east=low,north=none,south=low,up=false,waterlogged=true,west=none color=1672,is_waterloggable=true,uv=1673
minecraft:blackstone_wall east=low,north=none,south=low,up=false,waterlogged=false,west=none color=1672,is_waterloggable=true,uv=1673
minecraft:blackstone_wall east=low,north=none,south=low,up=false,was_waterlogged=true,waterlogged=false,west=none color=1672,is_waterloggable=true,uv=1673
minecraft:blackstone_wall east=low,north=none,south=low,up=false,waterlogged=true,west=tall color=1674,is_waterloggable=true,uv=1675
minecraft:blackstone_wall east=low,north=none,south=low,up=false,waterlogged=false,west=tall color=1674,is_waterloggable=true,uv=1675
minecraft:blackstone_wall east=low,north=none,south=low,up=false,was_waterlogged=true,waterlogged=false,west=tall color=1674,is_waterloggable=true,uv=1675
minecraft:blackstone_wall east=low,north=none,south=none,up=false,waterlogged=true,west=low color=1676,is_waterloggable=true,uv=1677
minecraft:blackstone_wall east=low,north=none,south=none,up=false,waterlogged=false,west=low color=1676,is_waterloggable=true,uv=1677
minecraft:blackstone_wall east=low,north=none,south=none,up=false,was_waterlogged=true,waterlogged=false,west=low color=1676,is_waterloggable=true,uv=1677
minecraft:blackstone_wall east=low,north=none,south=none,up=false,waterlogged=true,west=none color=1678,is_waterloggable=true,uv=1679
minecraft:blackstone_wall east=low,north=none,south=none,up=false,waterlogged=false,west=none color=1678,is_waterloggable=true,uv=1679
minecraft:blackstone_wall east=low,north=none,south=none,up=false,was_waterlogged=true,waterlogged=false,west=none color=1678,is_waterloggable=true,uv=1679
minecraft:blackstone_wall east=low,north=none,south=none,up=false,waterlogged=true,west=tall color=1680,is_waterloggable=true,uv=1681
minecraft:blackstone_wall east=low,north=none,south=none,up=false,waterlogged=false,west=tall color=1680,is_waterloggable=true,uv=1681
minecraft:blackstone_wall east=low,north=none,south=none,up=false,was_waterlogged=true,waterlogged=false,west=tall color=1680,is_waterloggable=true,uv=1681
minecraft:blackstone_wall east=low,north=none,south=tall,up=false,waterlogged=true,west=low color=1682,is_waterloggable=true,uv=1683
minecraft:blackstone_wall east=low,north=none,south=tall,up=false,waterlogged=false,west=low color=1682,is_waterloggable=true,uv=1683
minecraft:blackstone_wall east=low,north=none,south=tall,up=false,was_waterlogged=true,waterlogged=false,west=low color=1682,is_waterloggable=true,uv=1683
minecraft:blackstone_wall east=low,north=none,south=tall,up=false,waterlogged=true,west=none color=1684,is_waterloggable=true,uv=1685
minecraft:blackstone_wall east=low,north=none,south=tall,up=false,waterlogged=false,west=none color=1684,is_waterloggable=true,uv=1685
minecraft:blackstone_wall east=low,north=none,south=tall,up=false,was_waterlogged=true,waterlogged=false,west=none color=1684,is_waterloggable=true,uv=1685
minecraft:blackstone_wall east=low,north=none,south=tall,up=false,waterlogged=true,west=tall color=1686,is_waterloggable=true,uv=1687
minecraft:blackstone_wall east=low,north=none,south=tall,up=false,waterlogged=false,west=tall color=1686,is_waterloggable=true,uv=1687
minecraft:blackstone_wall east=low,north=none,south=tall,up=false,was_waterlogged=true,waterlogged=false,west=tall color=1686,is_waterloggable=true,uv=1687
minecraft:blackstone_wall east=none,north=none,south=low,up=false,waterlogged=true,west=low color=1688,is_waterloggable=true,uv=1689
minecraft:blackstone_wall east=none,north=none,south=low,up=false,waterlogged=false,west=low color=1688,is_waterloggable=true,uv=1689
minecraft:blackstone_wall east=none,north=none,south=low,up=false,was_waterlogged=true,waterlogged=false,west=low color=1688,is_waterloggable=true,uv=1689
minecraft:blackstone_wall east=none,north=none,south=low,up=false,waterlogged=true,west=none color=1690,is_waterloggable=true,uv=1691
minecraft:blackstone_wall east=none,north=none,south=low,up=false,waterlogged=false,west=none color=1690,is_waterloggable=true,uv=1691
minecraft:blackstone_wall east=none,north=none,south=low,up=false,was_waterlogged=true,waterlogged=false,west=none color=1690,is_waterloggable=true,uv=1691
minecraft:blackstone_wall east=none,north=none,south=low,up=false,waterlogged=true,west=tall color=1692,is_waterloggable=true,uv=1693
minecraft:blackstone_wall east=none,north=none,south=low,up=false,waterlogged=false,west=tall color=1692,is_waterloggable=true,uv=1693
minecraft:blackstone_wall east=none,north=none,south=low,up=false,was_waterlogged=true,waterlogged=false,west=tall color=1692,is_waterloggable=true,uv=1693
minecraft:blackstone_wall east=none,north=none,south=none,up=false,waterlogged=true,west=low color=1694,is_waterloggable=true,uv=1695
minecraft:blackstone_wall east=none,north=none,south=none,up=false,waterlogged=false,west=low color=1694,is_waterloggable=true,uv=1695
minecraft:blackstone_wall east=none,north=none,south=none,up=false,was_waterlogged=true,waterlogged=false,west=low color=1694,is_waterloggable=true,uv=1695
minecraft:blackstone_wall east=none,north=none,south=none,up=false,waterlogged=true,west=none color=1696,is_waterloggable=true,uv=1697
minecraft:blackstone_wall east=none,north=none,south=none,up=false,waterlogged=false,west=none color=1696,is_waterloggable=true,uv=1697
minecraft:blackstone_wall east=none,north=none,south=none,up=false,was_waterlogged=true,waterlogged=false,west=none color=1696,is_waterloggable=true,uv=1697
minecraft:blackstone_wall east=none,north=none,south=none,up=false,waterlogged=true,west=tall color=1698,is_waterloggable=true,uv=1699
minecraft:blackstone_wall east=none,north=none,south=none,up=false,waterlogged=false,west=tall color=1698,is_waterloggable=true,uv=1699
minecraft:blackstone_wall east=none,north=none,south=none,up=false,was_waterlogged=true,waterlogged=false,west=tall color=1698,is_waterloggable=true,uv=1699
minecraft:blackstone_wall east=none,north=none,south=tall,up=false,waterlogged=true,west=low color=1700,is_waterloggable=true,uv=1701
minecraft:blackstone_wall east=none,north=none,south=tall,up=false,waterlogged=false,west=low color=1700,is_waterloggable=true,uv=1701
